"id","courseName","academy","applicationDeadline""8305","Computer Science","University of Potsdam","Information about the application deadlines can be found here.  Winter semester: 1 June Summer semester: 1 December"
"10440","Sustainability Transformation in Engineering and Management","Technische Hochschule Mittelhessen University of Applied Sciences"," 	Applicants with non-German degrees: 1 April to 15 July for the following winter semester | 1 October to 15 January for the following summer semester 	Applicants with German degrees: 1 June to 15 July for the following winter semester | 1 December to 15 January for the following summer semester "
"3986","European Studies (MA)","Otto von Guericke University Magdeburg","Application deadlines:  Winter semester: The application deadline for all applicants is&nbsp;15 July.  Summer semester: The application deadline for all applicants is&nbsp;15 January."
"7026","International Master of Science in Quantum Engineering","Julius-Maximilians-Universität Würzburg","For all applicants:   	15 March for the following winter semester 	31 October of the previous year for the following summer semester   Further information can be found here."
"4302","Environmental Pollution Management – Ecotoxicology","RPTU University of Kaiserslautern-Landau"," 	EU applicants: 	15 July for the winter semester 	Non-EU applicants: 	15 June for the winter semester 	Due to the long visa process, we strongly recommend non-EU students to apply by 15 May. "
"4734","Artificial Intelligence and Data Analytics (MSc)","Neu-Ulm University of Applied Sciences","EU applicants: 2 May to 31 August for the following winter semester  Non-EU applicants: 2 May to 15 July for the following winter semester"
"9221","Digital Innovation Management (MSc)","Neu-Ulm University of Applied Sciences","EU applicants: 2 May to 31 August for the following winter semester  Non-EU applicants: 2 May to 15 July for the following winter semester"
"9222","Digital Transformation and Global Entrepreneurship (MSc)","Neu-Ulm University of Applied Sciences","EU applicants: 2 May to 31 August for the following winter semester  Non-EU applicants: 2 May to 15 July for the following winter semester"
"4226","Economics and Finance, MSc","Rhine-Waal University of Applied Sciences","All applicants: 15 July for the following winter semester All applicants: 15 January for the following summer semester"
"10345","Electrical Engineering","Technical University of Applied Sciences Augsburg"," 	15 June for the following winter semester 	15 December for the following summer semester "
"3996","European Master's in Project Management (EuroMPM)","Dortmund University of Applied Sciences and Arts","Application Deadlines:   	Non-EU applicants: 15 June 	EU applicants: 15 July   Application Process for the Master&#39;s Programme  Applications are only accepted through our online application portal.  Application Procedure (two steps):   	Complete the pre-check via the official Pre-Check Service Portal: https://precheck.go-study-europe.de 	After successfully passing the pre-check, you will receive further instructions along with a link to the online application portal.   Pre-Check Information:  To ensure you meet the admission requirements, we strongly recommend that all applicants (EU, non-EU, and German) complete the pre-check before submitting their application.  The Pre-Check Portal opens in February, and evaluations begin in April. Please note that the pre-check results will only be available from mid-April, depending on when the pre-check has been submitted.     Contacts:   	study programme 	application or pre-check "
"3632","Information Technology","OWL University of Applied Sciences and Arts","Information regarding application periods for Master&#39;s in Information Technology is available here.  For a complete overview of how to apply to TH OWL, please click here."
"10401","International Business Development (MSc)","FH Aachen University of Applied Sciences","For EU and non-EU applicants:   	15 January for the following summer semester 	15 July for the following winter semester "
"5205","International Corporate Communication and Media Management (ICCMM)","Neu-Ulm University of Applied Sciences","EU applicants: 2 May to 31 August for the following winter semester 15 November to 15 February for the following summer semester  Non-EU applicants: 2 May to 15 July for the following winter semester 15 November to 15 January for the following summer semester"
"3852","International Management","htw saar - University of Applied Sciences","15 July for the following winter semester  Application deadlines and semester dates are subject to change. Please refer to uni-assist and to the htw saar website for current information.  Please note: Before applying to the university, you need to first apply to receive your VPD via uni-assist. You can do so throughout the year, but it takes at least six weeks to receive your VPD from uni-assist. So in order to meet the university application deadlines, you will need to apply for your VPD as early as possible."
